chr	cds_start	cds_end	cds_id	dhs_start	dhs_end	dhs_id	tfbs_start	tfbs_end	tfbs_id	dataset
20	13765715	13765936	ENSG00000101247	13765760	13765910	102272	13765822	13765843	NRSF	predicted not supported by ChIP-seq
20	13765715	13765936	ENSG00000101247	13765760	13765910	102272	13765865	13765881	Irf	predicted not supported by ChIP-seq
20	17950503	17951013	ENSG00000125871	17950500	17950650	102589	17950614	17950626	GATA	predicted not supported by ChIP-seq
20	19915743	19915843	ENSG00000132669	19915640	19915790	102683	19915771	19915786	Irf	predicted not supported by ChIP-seq
20	19915743	19915843	ENSG00000132669	19915640	19915790	102683	19915775	19915784	ZEB1	predicted not supported by ChIP-seq
20	19955298	19956431	ENSG00000132669	19955600	19955750	102687	19955609	19955625	Mef2	predicted not supported by ChIP-seq
20	19955298	19956431	ENSG00000132669	19955600	19955750	102687	19955672	19955681	ZEB1	predicted not supported by ChIP-seq
20	19955298	19956431	ENSG00000132669	19955600	19955750	102687	19955714	19955729	Irf	predicted not supported by ChIP-seq
20	20032936	20033402	ENSG00000101343	20033080	20033230	102703	20033114	20033135	RXRA	predicted not supported by ChIP-seq
20	20032936	20033402	ENSG00000101343	20033080	20033230	102703	20033158	20033176	RFX5	predicted not supported by ChIP-seq
20	20348912	20350441	ENSG00000173404	20349140	20349290	102722	20349153	20349171	AP-2	predicted not supported by ChIP-seq
20	21376552	21377171	ENSG00000125816	21376880	21377030	102784	21376912	21376935	Egr-1	predicted not supported by ChIP-seq
20	21376552	21377171	ENSG00000125816	21376880	21377030	102784	21376926	21376936	Mxi1	predicted not supported by ChIP-seq
20	23028417	23030141	ENSG00000178726	23029240	23029390	102862	23029351	23029361	NF-kappaB	predicted not supported by ChIP-seq
20	30449209	30449478	ENSG00000149599	30449340	30449490	103149	30449461	30449471	TAL1	predicted not supported by ChIP-seq
20	31021087	31021720	ENSG00000171456	31021500	31021650	103188	31021565	31021577	ELF1	predicted not supported by ChIP-seq
20	31021087	31021720	ENSG00000171456	31021500	31021650	103188	31021567	31021581	Ets	predicted not supported by ChIP-seq
20	31021087	31021720	ENSG00000171456	31021500	31021650	103188	31021598	31021619	STAT	predicted not supported by ChIP-seq
20	32251338	32251670	ENSG00000149609	32251460	32251610	103272	32251526	32251545	CTCF	predicted not supported by ChIP-seq
20	32251338	32251670	ENSG00000149609	32251460	32251610	103272	32251534	32251547	SP1	predicted not supported by ChIP-seq
20	33369924	33370158	ENSG00000198646	33369860	33370010	103388	33369962	33369976	Pou2f2	predicted not supported by ChIP-seq
20	33369924	33370158	ENSG00000198646	33369860	33370010	103388	33369997	33370005	TCF4	predicted not supported by ChIP-seq
20	33680417	33680584	ENSG00000100991	33680320	33680470	103411	33680446	33680454	TCF12	predicted not supported by ChIP-seq
20	34560551	34560688	ENSG00000149646	34560520	34560670	103502	34560611	34560626	AP-2	predicted not supported by ChIP-seq
20	34560551	34560688	ENSG00000149646	34560520	34560670	103502	34560619	34560649	STAT	predicted not supported by ChIP-seq
20	34560551	34560688	ENSG00000149646	34560520	34560670	103502	34560620	34560630	NF-kappaB	predicted not supported by ChIP-seq
20	35724189	35724557	ENSG00000269846	35724360	35724510	103619	35724417	35724427	E2F1	merged_ENCODE.tf.bound.union.bed
20	35724189	35724557	ENSG00000269846	35724360	35724510	103619	35724417	35724427	E2F4	merged_ENCODE.tf.bound.union.bed
20	35724189	35724557	ENSG00000269846	35724360	35724510	103619	35724417	35724427	E2F6	merged_ENCODE.tf.bound.union.bed
20	35807626	35807991	ENSG00000101353	35807640	35807790	103626	35807735	35807747	AP-2	predicted not supported by ChIP-seq
20	35807626	35807991	ENSG00000101353	35807640	35807790	103626	35807763	35807775	AP-2	predicted not supported by ChIP-seq
20	35835676	35835852	ENSG00000118705	35835720	35835870	103632	35835783	35835795	Myc	predicted not supported by ChIP-seq
20	37179714	37179866	ENSG00000170471	37179800	37179950	103767	37179838	37179849	Pou2f2	predicted not supported by ChIP-seq
20	39830697	39833556	ENSG00000174306	39833140	39833290	103987	39833181	39833191	NF-kappaB	predicted not supported by ChIP-seq
20	39830697	39833556	ENSG00000174306	39833140	39833290	103987	39833185	39833200	AP-2	predicted not supported by ChIP-seq
20	42087793	42087941	ENSG00000124193	42087760	42087910	104052	42087869	42087892	HNF4	predicted not supported by ChIP-seq
20	42087793	42087941	ENSG00000124193	42087760	42087910	104052	42087870	42087898	RXRA	predicted not supported by ChIP-seq
20	43922410	43922466	ENSG00000124159	43922400	43922550	104208	43922419	43922427	TCF12	predicted not supported by ChIP-seq
20	44462840	44463107	ENSG00000124104	44462860	44463010	104249	44462894	44462903	AP-2	predicted not supported by ChIP-seq
20	44519965	44520018	ENSG00000064601	44519840	44519990	104257	44519972	44519985	AP-2	predicted not supported by ChIP-seq
20	45947365	45947934	ENSG00000267882	45947500	45947650	104401	45947518	45947528	NANOG	merged_ENCODE.tf.bound.union.bed
20	45947365	45947934	ENSG00000267882	45947500	45947650	104401	45947565	45947579	Pou2f2	predicted not supported by ChIP-seq
20	45947365	45947934	ENSG00000267882	45947500	45947650	104401	45947591	45947599	NR4A	predicted not supported by ChIP-seq
20	45947365	45947934	ENSG00000267882	45947500	45947650	104401	45947629	45947644	NR3C1	merged_ENCODE.tf.bound.union.bed
20	45947365	45947934	ENSG00000267882	45947720	45947870	104402	45947808	45947826	TAF1	merged_ENCODE.tf.bound.union.bed
20	45947365	45947934	ENSG00000267882	45947720	45947870	104402	45947808	45947826	TAF7	merged_ENCODE.tf.bound.union.bed
20	45947365	45947934	ENSG00000267882	45947720	45947870	104402	45947808	45947826	TBP	merged_ENCODE.tf.bound.union.bed
20	45947365	45947934	ENSG00000267882	45947720	45947870	104402	45947809	45947819	ZNF263	merged_ENCODE.tf.bound.union.bed
20	48522159	48523382	ENSG00000158480	48522880	48523030	104600	48522918	48522934	Ets	predicted not supported by ChIP-seq
20	48552950	48553089	ENSG00000124226	48553020	48553170	104611	48553066	48553078	ZEB1	predicted not supported by ChIP-seq
20	48807571	48808605	ENSG00000172216	48808340	48808490	104660	48808479	48808490	Pax-5	predicted not supported by ChIP-seq
20	56884282	56884326	ENSG00000124224	56884180	56884330	105331	56884291	56884304	Nrf1	predicted not supported by ChIP-seq
20	57415162	57415896	ENSG00000087460	57415480	57415630	105379	57415551	57415565	Egr-1	predicted not supported by ChIP-seq
20	57480438	57480535	ENSG00000087460	57480400	57480550	105389	57480472	57480486	p300	predicted not supported by ChIP-seq
20	57581377	57581540	ENSG00000101160	57581440	57581590	105399	57581455	57581472	SIX5	predicted not supported by ChIP-seq
20	60639507	60640866	ENSG00000130699	60640800	60640950	105539	60640803	60640815	Irf	predicted not supported by ChIP-seq
20	60794777	60795026	ENSG00000101180	60794640	60794790	105559	60794781	60794789	STAT	predicted not supported by ChIP-seq
20	61450574	61450645	ENSG00000092758	61450440	61450590	105613	61450581	61450590	ZBTB7A	predicted not supported by ChIP-seq
20	61492376	61493022	ENSG00000101190	61492640	61492790	105619	61492763	61492775	AP-2	predicted not supported by ChIP-seq
20	62273461	62273652	ENSG00000197457	62273500	62273650	105689	62273542	62273558	AP-2	predicted not supported by ChIP-seq
20	62273461	62273652	ENSG00000197457	62273500	62273650	105689	62273620	62273630	TAL1	predicted not supported by ChIP-seq
20	62328113	62328413	ENSG00000026036	62328140	62328290	105702	62328149	62328170	NRSF	predicted not supported by ChIP-seq
20	62328113	62328413	ENSG00000258366	62328140	62328290	105702	62328149	62328170	NRSF	predicted not supported by ChIP-seq
20	62328121	62328544	ENSG00000243509	62328140	62328290	105702	62328149	62328170	NRSF	predicted not supported by ChIP-seq
20	62339933	62340516	ENSG00000197114	62339860	62340010	105704	62339984	62339994	TAL1	predicted not supported by ChIP-seq
20	62714741	62715058	ENSG00000171695	62714920	62715070	105750	62714973	62714992	NRSF	predicted not supported by ChIP-seq
21	28306785	28307068	ENSG00000154736	28306760	28306910	106277	28306887	28306903	TAL1	predicted not supported by ChIP-seq
21	30331780	30332019	ENSG00000198862	30331840	30331990	106419	30331902	30331914	GATA	predicted not supported by ChIP-seq
21	30331780	30332019	ENSG00000198862	30331840	30331990	106419	30331915	30331926	NF-E2	predicted not supported by ChIP-seq
21	30343593	30343766	ENSG00000198862	30343620	30343770	106420	30343695	30343707	ELF1	predicted not supported by ChIP-seq
21	30380082	30380444	ENSG00000156253	30380260	30380410	106424	30380271	30380281	Ets	predicted not supported by ChIP-seq
21	30380082	30380444	ENSG00000156253	30380260	30380410	106424	30380361	30380377	Pou5f1	predicted not supported by ChIP-seq
21	30714720	30715151	ENSG00000156273	30715000	30715150	106472	30715085	30715096	ATF3	predicted not supported by ChIP-seq
21	34100257	34100351	ENSG00000159082	34100220	34100370	106718	34100283	34100295	AP-2	predicted not supported by ChIP-seq
21	37442414	37442702	ENSG00000159228	37442420	37442570	107082	37442484	37442503	NRSF	predicted not supported by ChIP-seq
21	37507491	37507779	ENSG00000159231	37507540	37507690	107096	37507661	37507680	CTCF	predicted not supported by ChIP-seq
21	37749708	37749805	ENSG00000159256	37749660	37749810	107121	37749776	37749803	GR	predicted not supported by ChIP-seq
21	38072047	38072221	ENSG00000159263	38072020	38072170	107151	38072092	38072103	YY1	predicted not supported by ChIP-seq
21	38459558	38459701	ENSG00000182670	38459580	38459730	107186	38459629	38459650	NRSF	predicted not supported by ChIP-seq
21	38459558	38459701	ENSG00000182670	38459580	38459730	107186	38459674	38459683	AP-1	predicted not supported by ChIP-seq
21	38459558	38459701	ENSG00000182670	38459580	38459730	107186	38459674	38459685	NF-E2	predicted not supported by ChIP-seq
21	38567976	38568337	ENSG00000182670	38568000	38568150	107195	38568027	38568045	CEBPB	predicted not supported by ChIP-seq
21	38567976	38568337	ENSG00000182670	38568000	38568150	107195	38568100	38568112	EBF	predicted not supported by ChIP-seq
21	38567976	38568337	ENSG00000182670	38568000	38568150	107195	38568125	38568143	RFX5	predicted not supported by ChIP-seq
21	40752311	40752412	ENSG00000182093	40752240	40752390	107375	40752360	40752387	GR	predicted not supported by ChIP-seq
21	41032487	41033416	ENSG00000183778	41032560	41032710	107393	41032662	41032679	RXRA	predicted not supported by ChIP-seq
21	42622679	42622828	ENSG00000182240	42622600	42622750	107438	42622714	42622722	TCF12	predicted not supported by ChIP-seq
21	43829531	43829717	ENSG00000160185	43829540	43829690	107555	43829664	43829672	GR	predicted not supported by ChIP-seq
21	44579358	44579877	ENSG00000228120	44579600	44579750	107618	44579697	44579706	STAT	predicted not supported by ChIP-seq
21	46525754	46525899	ENSG00000267857	46525840	46525990	107780	46525881	46525896	Pou5f1	predicted not supported by ChIP-seq
21	48019279	48019416	ENSG00000160307	48019260	48019410	107899	48019338	48019349	Pax-5	predicted not supported by ChIP-seq
22	17450833	17451083	ENSG00000215568	17450920	17451070	107937	17450994	17451010	GR	predicted not supported by ChIP-seq
22	17611252	17611341	ENSG00000235478	17611220	17611370	107950	17611308	17611317	AP-1	predicted not supported by ChIP-seq
22	18561143	18561372	ENSG00000215193	18561240	18561390	108059	18561280	18561292	ZEB1	predicted not supported by ChIP-seq
22	19484909	19484970	ENSG00000093009	19484880	19485030	108118	19484937	19484958	NRSF	predicted not supported by ChIP-seq
22	19484909	19484970	ENSG00000093009	19484880	19485030	108118	19484953	19484967	Pou2f2	predicted not supported by ChIP-seq
22	19511125	19512033	ENSG00000184113	19511920	19512070	108121	19511958	19511981	Egr-1	predicted not supported by ChIP-seq
22	19511125	19512033	ENSG00000184113	19511920	19512070	108121	19511982	19511991	AP-2	predicted not supported by ChIP-seq
22	19511125	19512033	ENSG00000184113	19511920	19512070	108121	19511992	19512005	AP-2	predicted not supported by ChIP-seq
22	19711377	19711984	ENSG00000203618	19711740	19711890	108137	19711822	19711841	NRSF	predicted not supported by ChIP-seq
22	19711377	19711984	ENSG00000203618	19711740	19711890	108137	19711858	19711880	NRSF	predicted not supported by ChIP-seq
22	24123380	24123596	ENSG00000099953	24123420	24123570	108450	24123485	24123493	TCF12	predicted not supported by ChIP-seq
22	26859883	26860792	ENSG00000100099	26860380	26860530	108661	26860444	26860456	Nanog	predicted not supported by ChIP-seq
22	26859883	26860792	ENSG00000100099	26860380	26860530	108661	26860495	26860508	STAT	predicted not supported by ChIP-seq
22	28192751	28196531	ENSG00000169184	28195020	28195170	108725	28195065	28195080	RXRA	predicted not supported by ChIP-seq
22	28192751	28196531	ENSG00000169184	28195020	28195170	108725	28195105	28195126	NRSF	predicted not supported by ChIP-seq
22	28693568	28693840	ENSG00000100154	28693700	28693850	108765	28693792	28693812	Irf	predicted not supported by ChIP-seq
22	29138084	29138319	ENSG00000100209	29138120	29138270	108792	29138141	29138150	STAT	predicted not supported by ChIP-seq
22	29138084	29138319	ENSG00000100209	29138120	29138270	108792	29138225	29138243	AP-2	predicted not supported by ChIP-seq
22	30783018	30783302	ENSG00000099999	30783020	30783170	108943	30783131	30783154	SP1	predicted not supported by ChIP-seq
22	30783018	30783302	ENSG00000099999	30783020	30783170	108943	30783150	30783163	AP-2	predicted not supported by ChIP-seq
22	31740318	31741588	ENSG00000100105	31741100	31741250	109036	31741120	31741134	Ets	predicted not supported by ChIP-seq
22	31740318	31741588	ENSG00000100105	31741100	31741250	109036	31741123	31741135	STAT	predicted not supported by ChIP-seq
22	31740318	31741588	ENSG00000100105	31741100	31741250	109036	31741213	31741225	Ets	predicted not supported by ChIP-seq
22	31743328	31743720	ENSG00000213888	31743500	31743650	109041	31743580	31743604	STAT	predicted not supported by ChIP-seq
22	31743328	31743720	ENSG00000213888	31743500	31743650	109041	31743587	31743607	ZNF143	merged_ENCODE.tf.bound.union.bed
22	31743328	31743720	ENSG00000213888	31743500	31743650	109041	31743602	31743617	Pou5f1	predicted not supported by ChIP-seq
22	31743328	31743720	ENSG00000213888	31743500	31743650	109041	31743608	31743619	POU2F2	merged_ENCODE.tf.bound.union.bed
22	31971217	31971378	ENSG00000198089	31971320	31971470	109055	31971349	31971364	E2F	predicted not supported by ChIP-seq
22	32072737	32073004	ENSG00000183530	32072820	32072970	109065	32072882	32072898	NF-Y	predicted not supported by ChIP-seq
22	32108069	32113277	ENSG00000183530	32111840	32111990	109069	32111873	32111887	PRDM1	predicted not supported by ChIP-seq
22	32289568	32289737	ENSG00000100150	32289580	32289730	109087	32289649	32289668	RFX5	predicted not supported by ChIP-seq
22	32633231	32633311	ENSG00000100191	32633140	32633290	109116	32633248	32633264	NF-Y	predicted not supported by ChIP-seq
22	35726340	35726473	ENSG00000100284	35726280	35726430	109346	35726397	35726408	NF-Y	predicted not supported by ChIP-seq
22	35726340	35726473	ENSG00000100284	35726280	35726430	109346	35726407	35726428	NRSF	predicted not supported by ChIP-seq
22	36157249	36157341	ENSG00000100320	36157180	36157330	109384	36157264	36157281	SIX5	predicted not supported by ChIP-seq
22	36157249	36157341	ENSG00000100320	36157180	36157330	109384	36157281	36157295	GATA	predicted not supported by ChIP-seq
22	36623453	36624326	ENSG00000128335	36623520	36623670	109435	36623657	36623668	NF-Y	predicted not supported by ChIP-seq
22	36717803	36717866	ENSG00000100345	36717740	36717890	109449	36717836	36717847	TCF4	predicted not supported by ChIP-seq
22	37584203	37584253	ENSG00000133466	37584080	37584230	109544	37584215	37584228	AP-2	predicted not supported by ChIP-seq
22	37914973	37915207	ENSG00000100065	37915080	37915230	109571	37915178	37915198	Egr-1	predicted not supported by ChIP-seq
